model_id,downloads (past month),quantization,num_ops,ops
Xenova/llama2.c-stories110M,1511,q4,29,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
Xenova/llama2.c-stories110M,1511,int8,31,"Add, Cast, Concat, ConstantOfShape, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
Xenova/llama2.c-stories110M,1511,fp32,34,"Add, Cast, Concat, Constant, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, Identity, If, Less, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Trilu, Unsqueeze, Where"
Xenova/llama2.c-stories110M,1511,fp16,28,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
Xenova/llama2.c-stories110M,1511,bnb4,29,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, MatMulBnb4, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
Xenova/gte-small,1487,quantized,22,"Add, Cast, Concat, Constant, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/gte-small,1487,fp32,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/gte-small,1487,fp16,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/toxic-bert,1443,quantized,23,"Add, Cast, Concat, Constant, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Unsqueeze"
Xenova/toxic-bert,1443,fp32,21,"Add, Cast, Concat, Constant, Div, Erf, Gather, Gemm, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Unsqueeze"
Xenova/toxic-bert,1443,fp16,21,"Add, Cast, Concat, Constant, Div, Erf, Gather, Gemm, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Unsqueeze"
Xenova/bart-large-mnli,1428,quantized,33,"Add, Cast, Concat, Constant, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, GatherND, Less, MatMul, MatMulInteger, Mul, NonZero, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Transpose, Unsqueeze, Where"
Xenova/bart-large-mnli,1428,fp32,31,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, GatherND, Gemm, Less, MatMul, Mul, NonZero, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Transpose, Unsqueeze, Where"
Xenova/bart-large-mnli,1428,fp16,31,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, GatherND, Gemm, Less, MatMul, Mul, NonZero, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Transpose, Unsqueeze, Where"
Xenova/all-mpnet-base-v2,1415,quantized,33,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, CumSum, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Less, Log, MatMul, MatMulInteger, Min, Mul, Neg, Not, Pow, Range, ReduceMean, Reshape, Shape, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/all-mpnet-base-v2,1415,fp32,30,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Equal, Erf, Expand, Gather, Less, Log, MatMul, Min, Mul, Neg, Not, Pow, Range, ReduceMean, Reshape, Shape, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/all-mpnet-base-v2,1415,fp16,30,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, CumSum, Div, Equal, Erf, Expand, Gather, Less, Log, MatMul, Min, Mul, Neg, Not, Pow, Range, ReduceMean, Reshape, Shape, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/e5-small-v2,1403,quantized,22,"Add, Cast, Concat, Constant, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/e5-small-v2,1403,fp32,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/e5-small-v2,1403,fp16,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
onnx-community/pyannote-segmentation-3.0,1370,uint8,23,"Abs, Add, Cast, Concat, ConstantOfShape, ConvInteger, DynamicQuantizeLSTM, DynamicQuantizeLinear, Equal, Gather, If, InstanceNormalization, LeakyRelu, LogSoftmax, MatMulInteger, MaxPool, Mul, Reshape, Shape, Slice, Squeeze, Transpose, Unsqueeze"
onnx-community/pyannote-segmentation-3.0,1370,quantized,23,"Abs, Add, Cast, Concat, ConstantOfShape, ConvInteger, DynamicQuantizeLSTM, DynamicQuantizeLinear, Equal, Gather, If, InstanceNormalization, LeakyRelu, LogSoftmax, MatMulInteger, MaxPool, Mul, Reshape, Shape, Slice, Squeeze, Transpose, Unsqueeze"
onnx-community/pyannote-segmentation-3.0,1370,q4f16,21,"Abs, Add, Cast, Concat, ConstantOfShape, Conv, Equal, Gather, If, InstanceNormalization, LSTM, LeakyRelu, LogSoftmax, MatMulNBits, MaxPool, Reshape, Shape, Slice, Squeeze, Transpose, Unsqueeze"
onnx-community/pyannote-segmentation-3.0,1370,q4,20,"Abs, Add, Concat, ConstantOfShape, Conv, Equal, Gather, If, InstanceNormalization, LSTM, LeakyRelu, LogSoftmax, MatMulNBits, MaxPool, Reshape, Shape, Slice, Squeeze, Transpose, Unsqueeze"
onnx-community/pyannote-segmentation-3.0,1370,int8,23,"Abs, Add, Cast, Concat, ConstantOfShape, ConvInteger, DynamicQuantizeLSTM, DynamicQuantizeLinear, Equal, Gather, If, InstanceNormalization, LeakyRelu, LogSoftmax, MatMulInteger, MaxPool, Mul, Reshape, Shape, Slice, Squeeze, Transpose, Unsqueeze"
onnx-community/pyannote-segmentation-3.0,1370,fp32,20,"Abs, Add, Concat, ConstantOfShape, Conv, Equal, Gather, If, InstanceNormalization, LSTM, LeakyRelu, LogSoftmax, MatMul, MaxPool, Reshape, Shape, Slice, Squeeze, Transpose, Unsqueeze"
onnx-community/pyannote-segmentation-3.0,1370,fp16,21,"Abs, Add, Cast, Concat, ConstantOfShape, Conv, Equal, Gather, If, InstanceNormalization, LSTM, LeakyRelu, LogSoftmax, MatMul, MaxPool, Reshape, Shape, Slice, Squeeze, Transpose, Unsqueeze"
onnx-community/pyannote-segmentation-3.0,1370,bnb4,20,"Abs, Add, Concat, ConstantOfShape, Conv, Equal, Gather, If, InstanceNormalization, LSTM, LeakyRelu, LogSoftmax, MatMulBnb4, MaxPool, Reshape, Shape, Slice, Squeeze, Transpose, Unsqueeze"
Xenova/mobilebert-uncased-mnli,1291,quantized,22,"Add, Cast, Concat, Constant, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Gather, Identity, MatMul, MatMulInteger, Mul, Pad, Relu, Reshape, Shape, Slice, Softmax, Sub, Transpose, Unsqueeze"
Xenova/mobilebert-uncased-mnli,1291,fp32,20,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Gather, Gemm, Identity, MatMul, Mul, Pad, Relu, Reshape, Shape, Slice, Softmax, Sub, Transpose, Unsqueeze"
Xenova/mobilebert-uncased-mnli,1291,fp16,20,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Gather, Gemm, Identity, MatMul, Mul, Pad, Relu, Reshape, Shape, Slice, Softmax, Sub, Transpose, Unsqueeze"
Xenova/distilbart-cnn-6-6,1274,quantized,30,"Add, Cast, Concat, Constant, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/distilbart-cnn-6-6,1274,fp32,27,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/distilbart-cnn-6-6,1274,fp16,27,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-large-v3-turbo_timestamped,1249,uint8,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-large-v3-turbo_timestamped,1249,quantized,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-large-v3-turbo_timestamped,1249,q4f16,29,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-large-v3-turbo_timestamped,1249,q4,28,"Add, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-large-v3-turbo_timestamped,1249,int8,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-large-v3-turbo_timestamped,1249,fp32,27,"Add, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-large-v3-turbo_timestamped,1249,fp16,28,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-large-v3-turbo_timestamped,1249,bnb4,28,"Add, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulBnb4, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/distilbert-base-uncased-mnli,1222,quantized,26,"Add, Cast, Concat, Constant, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Relu, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/distilbert-base-uncased-mnli,1222,fp32,24,"Add, Cast, Concat, Constant, Div, Equal, Erf, Expand, Gather, Gemm, MatMul, Mul, Pow, ReduceMean, Relu, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/distilbert-base-uncased-mnli,1222,fp16,24,"Add, Cast, Concat, Constant, Div, Equal, Erf, Expand, Gather, Gemm, MatMul, Mul, Pow, ReduceMean, Relu, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/moonshine-base-ONNX,1142,uint8,37,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, If, InstanceNormalization, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
Xenova/speecht5_tts,1142,quantized,42,"Abs, Add, Cast, Clip, Concat, Constant, ConstantOfShape, ConvInteger, ConvTranspose, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, If, LeakyRelu, Less, MatMul, MatMulInteger, Mul, Not, Pow, RandomUniformLike, Range, ReduceMean, ReduceSum, Relu, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Transpose, Unsqueeze, Where"
onnx-community/moonshine-base-ONNX,1142,quantized,37,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, If, InstanceNormalization, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
onnx-community/moonshine-base-ONNX,1142,q4f16,35,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, Div, Equal, Erf, Expand, Gather, Greater, If, InstanceNormalization, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
onnx-community/moonshine-base-ONNX,1142,q4,35,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, Div, Equal, Erf, Expand, Gather, Greater, If, InstanceNormalization, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
onnx-community/moonshine-base-ONNX,1142,int8,37,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, If, InstanceNormalization, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
Xenova/speecht5_tts,1142,fp32,39,"Abs, Add, Cast, Clip, Concat, Constant, ConstantOfShape, Conv, ConvTranspose, Div, Equal, Erf, Expand, Gather, Greater, If, LeakyRelu, Less, MatMul, Mul, Not, Pow, RandomUniformLike, Range, ReduceMean, ReduceSum, Relu, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Transpose, Unsqueeze, Where"
onnx-community/moonshine-base-ONNX,1142,fp32,34,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, Div, Equal, Erf, Expand, Gather, Greater, If, InstanceNormalization, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
Xenova/speecht5_tts,1142,fp16,34,"Abs, Add, Cast, Clip, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, Greater, If, Less, MatMul, Mul, Not, Pow, RandomUniformLike, Range, ReduceMean, ReduceSum, Relu, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/moonshine-base-ONNX,1142,fp16,34,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, Div, Equal, Erf, Expand, Gather, Greater, If, InstanceNormalization, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
onnx-community/moonshine-base-ONNX,1142,bnb4,35,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, Div, Equal, Erf, Expand, Gather, Greater, If, InstanceNormalization, MatMul, MatMulBnb4, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
onnx-community/whisper-tiny.en,1095,uint8,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-tiny.en,1095,quantized,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-tiny.en,1095,q4,29,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-tiny.en,1095,int8,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-tiny.en,1095,fp32,28,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-tiny.en,1095,fp16,28,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/whisper-tiny.en,1095,bnb4,29,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulBnb4, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/segformer-b2-finetuned-ade-512-512,1061,quantized,25,"Add, Cast, Concat, Constant, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/segformer-b2-finetuned-ade-512-512,1061,fp32,22,"Add, Cast, Concat, Constant, Conv, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/segformer-b2-finetuned-ade-512-512,1061,fp16,22,"Add, Cast, Concat, Constant, Conv, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
onnx-community/Qwen2.5-0.5B-Instruct,1054,uint8,29,"Add, Cast, Concat, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Qwen2.5-0.5B-Instruct,1054,quantized,29,"Add, Cast, Concat, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Qwen2.5-0.5B-Instruct,1054,q4f16,27,"Add, Cast, Concat, ConstantOfShape, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Qwen2.5-0.5B-Instruct,1054,q4,27,"Add, Cast, Concat, ConstantOfShape, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Qwen2.5-0.5B-Instruct,1054,int8,29,"Add, Cast, Concat, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Qwen2.5-0.5B-Instruct,1054,fp32,26,"Add, Cast, Concat, ConstantOfShape, Div, Equal, Expand, Gather, Greater, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Qwen2.5-0.5B-Instruct,1054,fp16,26,"Add, Cast, Concat, ConstantOfShape, Div, Equal, Expand, Gather, Greater, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/Qwen2.5-0.5B-Instruct,1054,bnb4,27,"Add, Cast, Concat, ConstantOfShape, Div, Equal, Expand, Gather, Greater, MatMul, MatMulBnb4, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,1025,uint8,10,"Add, Cast, ConvInteger, DynamicQuantizeLinear, Flatten, GlobalAveragePool, MatMulInteger, Mul, Relu, Reshape"
onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,1025,quantized,10,"Add, Cast, ConvInteger, DynamicQuantizeLinear, Flatten, GlobalAveragePool, MatMulInteger, Mul, Relu, Reshape"
onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,1025,q4,6,"Add, Conv, Flatten, Gemm, GlobalAveragePool, Relu"
onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,1025,int8,10,"Add, Cast, ConvInteger, DynamicQuantizeLinear, Flatten, GlobalAveragePool, MatMulInteger, Mul, Relu, Reshape"
onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,1025,fp32,6,"Add, Conv, Flatten, Gemm, GlobalAveragePool, Relu"
